college_code,cast,cutoff,year,tier
1219,BC,188.0,2018,1
1219,BC,190.5,2018,1
1219,BC,188.0,2019,1
1219,BC,188.0,2019,1
1219,BCM,188.0,2017,1
1219,BCM,188.0,2018,1
1219,BCM,188.0,2018,1
1219,BCM,188.0,2019,1
1219,BCM,188.0,2019,1
1219,MBC,186.0,2017,1
1219,MBC,186.0,2018,1
1219,MBC,188.0,2018,1
1219,MBC,186.0,2019,1
1219,MBC,186.0,2019,1
1219,MBCDNC,186.0,2018,1
1219,OC,190.5,2017,1
1219,OC,190.5,2018,1
1219,OC,190.5,2018,1
1219,OC,190.5,2019,1
1219,OC,190.5,2019,1
1219,SC,169.0,2017,1
1219,SC,169.0,2018,1
1219,SC,169.0,2018,1
1219,SC,169.0,2019,1
1219,SC,169.0,2019,1
1219,SCA,171.5,2017,1
1219,SCA,171.5,2018,1
1219,SCA,171.5,2018,1
1219,SCA,171.5,2019,1
1219,SCA,171.5,2019,1
1219,ST,153.0,2017,1
1219,ST,153.0,2018,1
1219,ST,171.5,2018,1
1219,ST,153.0,2019,1
1219,ST,169.0,2019,1
1226,BC,156.5,2018,2
1226,BC,144.0,2019,2
1226,MBC,162.5,2017,2
1226,MBC,162.5,2018,2
1226,MBC,162.5,2018,2
1226,MBC,162.5,2019,2
1226,MBC,162.5,2019,2
1226,MBCDNC,149.0,2018,2
1226,OC,175.0,2017,2
1226,OC,175.0,2018,2
1226,OC,175.0,2018,2
1226,OC,175.0,2019,2
1226,OC,175.0,2019,2
1226,SC,120.5,2017,2
1226,SC,120.5,2018,2
1226,SC,120.5,2018,2
1226,SC,120.5,2019,2
1226,SCA,90.0,2017,2
1226,SCA,90.0,2018,2
1226,SCA,90.0,2018,2
1226,SCA,90.0,2019,2
1226,ST,120.5,2019,2
1304,BC,178.0,2017,2
1304,BC,178.0,2018,2
1304,BC,183.5,2018,2
1304,BC,178.0,2019,2
1304,BC,178.0,2019,2
1304,BCM,177.0,2017,2
1304,BCM,177.0,2018,2
1304,BCM,178.0,2018,2
1304,BCM,177.0,2019,2
1304,BCM,177.0,2019,2
1304,MBC,175.5,2017,2
1304,MBC,175.5,2018,2
1304,MBC,177.0,2018,2
1304,MBC,175.5,2019,2
1304,MBC,175.5,2019,2
1304,MBCDNC,175.5,2018,2
1304,OC,183.5,2017,2
1304,OC,183.5,2018,2
1304,OC,183.5,2018,2
1304,OC,183.5,2019,2
1304,OC,183.5,2019,2
1304,SC,156.0,2017,2
1304,SC,156.0,2018,2
1304,SC,156.0,2018,2
1304,SC,156.0,2019,2
1304,SC,156.0,2019,2
1304,SCA,122.5,2017,2
1304,SCA,122.5,2018,2
1304,SCA,156.0,2018,2
1304,SCA,122.5,2019,2
1304,ST,114.5,2017,2
1304,ST,114.5,2018,2
1304,ST,156.0,2018,2
1304,ST,114.5,2019,2
1304,ST,156.0,2019,2
1309,BC,173.5,2017,2
1309,BC,173.5,2018,2
1309,BC,179.5,2018,2
1309,BC,173.5,2019,2
1309,BC,173.5,2019,2
1309,BCM,172.5,2017,2
1309,BCM,172.5,2018,2
1309,BCM,173.5,2018,2
1309,BCM,172.5,2019,2
1309,BCM,172.5,2019,2
1309,MBC,165.0,2017,2
1309,MBC,165.0,2018,2
1309,MBC,172.5,2018,2
1309,MBC,165.0,2019,2
1309,MBC,165.0,2019,2
1309,MBCDNC,165.0,2018,2
1309,OC,179.5,2017,2
1309,OC,179.5,2018,2
1309,OC,179.5,2018,2
1309,OC,179.5,2019,2
1309,OC,179.5,2019,2
1309,SC,164.0,2017,2
1309,SC,164.0,2018,2
1309,SC,164.0,2018,2
1309,SC,164.0,2019,2
1309,SC,164.0,2019,2
1309,SCA,134.5,2017,2
1309,SCA,134.5,2018,2
1309,SCA,164.0,2018,2
1309,SCA,134.5,2019,2
1309,SCA,132.0,2019,2
1309,ST,133.0,2017,2
1309,ST,133.0,2018,2
1309,ST,164.0,2018,2
1309,ST,133.0,2019,2
1309,ST,164.0,2019,2
1311,BC,164.0,2017,2
1311,BC,164.0,2018,2
1311,BC,169.5,2018,2
1311,BC,164.0,2019,2
1311,BC,164.0,2019,2
1311,BCM,164.0,2017,2
1311,BCM,164.0,2018,2
1311,BCM,164.0,2018,2
1311,BCM,164.0,2019,2
1311,BCM,164.0,2019,2
1311,MBC,167.5,2017,2
1311,MBC,167.5,2018,2
1311,MBC,167.5,2018,2
1311,MBC,167.5,2019,2
1311,MBC,167.5,2019,2
1311,MBCDNC,157.5,2018,2
1311,OC,178.5,2017,2
1311,OC,178.5,2018,2
1311,OC,178.5,2018,2
1311,OC,178.5,2019,2
1311,OC,178.5,2019,2
1311,SC,150.5,2017,2
1311,SC,150.5,2018,2
1311,SC,150.5,2018,2
1311,SC,150.5,2019,2
1311,SC,133.5,2019,2
1311,SCA,133.5,2018,2
1311,ST,133.5,2017,2
1311,ST,133.5,2018,2
1311,ST,133.5,2018,2
1311,ST,133.5,2019,2
1311,ST,150.5,2019,2
1315,BC,197.5,2017,1
1315,BC,197.5,2018,1
1315,BC,198.5,2018,1
1315,BC,197.5,2019,1
1315,BC,197.5,2019,1
1315,BCM,197.0,2017,1
1315,BCM,197.0,2018,1
1315,BCM,197.5,2018,1
1315,BCM,197.0,2019,1
1315,BCM,197.0,2019,1
1315,MBC,196.5,2017,1
1315,MBC,196.5,2018,1
1315,MBC,197.0,2018,1
1315,MBC,196.5,2019,1
1315,MBC,196.5,2019,1
1315,MBCDNC,196.5,2018,1
1315,OC,198.5,2017,1
1315,OC,198.5,2018,1
1315,OC,198.5,2018,1
1315,OC,199.0,2019,1
1315,OC,198.5,2019,1
1315,SC,191.5,2017,1
1315,SC,191.5,2018,1
1315,SC,191.5,2018,1
1315,SC,191.5,2019,1
1315,SC,191.5,2019,1
1315,SCA,184.0,2017,1
1315,SCA,184.0,2018,1
1315,SCA,191.5,2018,1
1315,SCA,184.0,2019,1
1315,SCA,184.0,2019,1
1315,ST,178.0,2017,1
1315,ST,178.0,2018,1
1315,ST,191.5,2018,1
1315,ST,178.0,2019,1
1315,ST,191.5,2019,1
1317,BC,177.5,2017,2
1317,BC,177.5,2018,2
1317,BC,185.0,2018,2
1317,BC,177.5,2019,2
1317,BC,177.5,2019,2
1317,BCM,178.0,2017,2
1317,BCM,178.0,2018,2
1317,BCM,178.0,2018,2
1317,BCM,178.0,2019,2
1317,BCM,178.0,2019,2
1317,MBC,176.5,2017,2
1317,MBC,176.5,2018,2
1317,MBC,176.5,2018,2
1317,MBC,176.5,2019,2
1317,MBC,176.5,2019,2
1317,MBCDNC,176.5,2018,2
1317,OC,185.0,2017,2
1317,OC,185.0,2018,2
1317,OC,185.0,2018,2
1317,OC,185.0,2019,2
1317,OC,185.0,2019,2
1317,SC,150.5,2017,2
1317,SC,150.5,2018,2
1317,SC,150.5,2018,2
1317,SC,150.5,2019,2
1317,SC,150.5,2019,2
1317,SCA,150.5,2018,2
1317,ST,151.5,2017,2
1317,ST,151.5,2018,2
1317,ST,151.5,2018,2
1317,ST,151.5,2019,2
1317,ST,151.5,2019,2
1321,BC,158.0,2017,2
1321,BC,158.0,2018,2
1321,BC,158.0,2018,2
1321,BC,163.5,2019,2
1321,BC,160.5,2019,2
1321,BCM,166.0,2017,2
1321,BCM,166.0,2018,2
1321,BCM,166.0,2018,2
1321,BCM,166.0,2019,2
1321,BCM,166.0,2019,2
1321,MBC,155.5,2017,2
1321,MBC,155.5,2018,2
1321,MBC,155.5,2018,2
1321,MBC,155.5,2019,2
1321,MBC,155.5,2019,2
1321,OC,172.5,2017,2
1321,OC,172.5,2018,2
1321,OC,172.5,2018,2
1321,OC,172.5,2019,2
1321,OC,172.5,2019,2
1321,SC,143.0,2017,2
1321,SC,143.0,2018,2
1321,SC,143.0,2018,2
1321,SC,143.0,2019,2
1321,SCA,127.0,2017,2
1321,SCA,127.0,2018,2
1321,SCA,127.0,2018,2
1321,SCA,127.0,2019,2
1321,ST,146.0,2017,2
1321,ST,146.0,2018,2
1321,ST,146.0,2018,2
1321,ST,146.0,2019,2
1321,ST,143.0,2019,2
1324,BC,175.0,2017,2
1324,BC,175.0,2018,2
1324,BC,178.5,2018,2
1324,BC,175.0,2019,2
1324,BC,175.0,2019,2
1324,BCM,170.5,2017,2
1324,BCM,170.5,2018,2
1324,BCM,175.0,2018,2
1324,BCM,170.5,2019,2
1324,BCM,170.5,2019,2
1324,MBC,171.0,2017,2
1324,MBC,171.0,2018,2
1324,MBC,171.0,2018,2
1324,MBC,171.0,2019,2
1324,MBC,171.0,2019,2
1324,MBCDNC,170.5,2018,2
1324,OC,178.5,2017,2
1324,OC,178.5,2018,2
1324,OC,178.5,2018,2
1324,OC,178.5,2019,2
1324,OC,178.5,2019,2
1324,SC,150.5,2017,2
1324,SC,150.5,2018,2
1324,SC,150.5,2018,2
1324,SC,150.5,2019,2
1324,SC,142.5,2019,2
1324,SCA,142.5,2018,2
1324,ST,130.5,2017,2
1324,ST,130.5,2018,2
1324,ST,142.5,2018,2
1324,ST,130.5,2019,2
1324,ST,150.5,2019,2
1399,BC,191.0,2017,2
1399,BC,191.0,2018,2
1399,BC,194.0,2018,2
1399,BC,191.0,2019,2
1399,BC,191.0,2019,2
1399,BCM,191.0,2017,2
1399,BCM,191.0,2018,2
1399,BCM,191.0,2018,2
1399,BCM,191.0,2019,2
1399,BCM,191.0,2019,2
1399,MBC,189.0,2017,2
1399,MBC,189.0,2018,2
1399,MBC,191.0,2018,2
1399,MBC,189.0,2019,2
1399,MBC,189.0,2019,2
1399,MBCDNC,188.5,2018,2
1399,OC,194.0,2017,2
1399,OC,194.0,2018,2
1399,OC,194.0,2018,2
1399,OC,194.0,2019,2
1399,OC,194.0,2019,2
1399,SC,176.5,2017,2
1399,SC,176.5,2018,2
1399,SC,176.5,2018,2
1399,SC,176.5,2019,2
1399,SC,172.0,2019,2
1399,SCA,164.5,2017,2
1399,SCA,164.5,2018,2
1399,SCA,172.0,2018,2
1399,SCA,164.5,2019,2
1399,SCA,131.5,2019,2
1399,ST,143.5,2017,2
1399,ST,143.5,2018,2
1399,ST,172.0,2018,2
1399,ST,143.5,2019,2
1399,ST,176.5,2019,2
1414,BC,191.0,2017,2
1414,BC,191.0,2018,2
1414,BC,193.0,2018,2
1414,BC,191.0,2019,2
1414,BC,191.0,2019,2
1414,BCM,192.0,2017,2
1414,BCM,192.0,2018,2
1414,BCM,192.0,2018,2
1414,BCM,192.0,2019,2
1414,BCM,192.0,2019,2
1414,MBC,190.0,2017,2
1414,MBC,190.0,2018,2
1414,MBC,192.0,2018,2
1414,MBC,190.0,2019,2
1414,MBC,190.0,2019,2
1414,MBCDNC,190.0,2018,2
1414,OC,193.0,2017,2
1414,OC,193.0,2018,2
1414,OC,193.0,2018,2
1414,OC,193.0,2019,2
1414,OC,193.0,2019,2
1414,SC,187.0,2017,2
1414,SC,187.0,2018,2
1414,SC,187.0,2018,2
1414,SC,187.0,2019,2
1414,SC,187.0,2019,2
1414,SCA,187.0,2018,2
1414,ST,185.5,2017,2
1414,ST,185.5,2018,2
1414,ST,187.0,2018,2
1414,ST,185.5,2019,2
1414,ST,187.0,2019,2
1419,BC,181.0,2017,2
1419,BC,181.0,2018,2
1419,BC,186.0,2018,2
1419,BC,181.0,2019,2
1419,BC,181.0,2019,2
1419,BCM,178.5,2017,2
1419,BCM,178.5,2018,2
1419,BCM,181.0,2018,2
1419,BCM,178.5,2019,2
1419,BCM,178.5,2019,2
1419,MBC,178.5,2017,2
1419,MBC,178.5,2018,2
1419,MBC,178.5,2018,2
1419,MBC,178.5,2019,2
1419,MBC,178.5,2019,2
1419,MBCDNC,178.5,2018,2
1419,OC,186.0,2017,2
1419,OC,186.0,2018,2
1419,OC,186.0,2018,2
1419,OC,186.0,2019,2
1419,OC,186.0,2019,2
1419,SC,160.5,2017,2
1419,SC,160.5,2018,2
1419,SC,160.5,2018,2
1419,SC,160.5,2019,2
1419,SC,160.5,2019,2
1419,SCA,135.5,2017,2
1419,SCA,135.5,2018,2
1419,SCA,160.5,2018,2
1419,SCA,135.5,2019,2
1419,SCA,127.0,2019,2
1419,ST,122.5,2017,2
1419,ST,122.5,2018,2
1419,ST,160.5,2018,2
1419,ST,122.5,2019,2
1419,ST,160.5,2019,2
1422,BC,174.5,2017,2
1422,BC,174.5,2018,2
1422,BC,182.0,2018,2
1422,BC,174.5,2019,2
1422,BC,174.5,2019,2
1422,BCM,175.0,2017,2
1422,BCM,175.0,2018,2
1422,BCM,175.0,2018,2
1422,BCM,175.0,2019,2
1422,BCM,175.0,2019,2
1422,MBC,177.0,2017,2
1422,MBC,177.0,2018,2
1422,MBC,177.0,2018,2
1422,MBC,177.0,2019,2
1422,MBC,177.0,2019,2
1422,MBCDNC,177.0,2018,2
1422,OC,182.0,2017,2
1422,OC,182.0,2018,2
1422,OC,182.0,2018,2
1422,OC,182.0,2019,2
1422,OC,182.0,2019,2
1422,SC,158.0,2017,2
1422,SC,158.0,2018,2
1422,SC,158.0,2018,2
1422,SC,158.0,2019,2
1422,SC,158.0,2019,2
1422,SCA,152.0,2017,2
1422,SCA,152.0,2018,2
1422,SCA,158.0,2018,2
1422,SCA,152.0,2019,2
1422,SCA,126.0,2019,2
1422,ST,150.0,2017,2
1422,ST,150.0,2018,2
1422,ST,158.0,2018,2
1422,ST,150.0,2019,2
1422,ST,158.0,2019,2
1432,BC,184.0,2017,2
1432,BC,184.0,2018,2
1432,BC,188.3333333,2018,2
1432,BC,184.0,2019,2
1432,BC,184.0,2019,2
1432,BCM,182.0,2017,2
1432,BCM,182.0,2018,2
1432,BCM,184.0,2018,2
1432,BCM,182.0,2019,2
1432,BCM,182.0,2019,2
1432,MBC,181.0,2017,2
1432,MBC,181.0,2018,2
1432,MBC,182.0,2018,2
1432,MBC,181.0,2019,2
1432,MBC,181.0,2019,2
1432,MBCDNC,181.0,2018,2
1432,OC,188.3333333,2017,2
1432,OC,188.3333333,2018,2
1432,OC,188.3333333,2018,2
1432,OC,188.3333333,2019,2
1432,OC,188.3333333,2019,2
1432,SC,163.0,2017,2
1432,SC,163.0,2018,2
1432,SC,163.0,2018,2
1432,SC,163.0,2019,2
1432,SC,158.5,2019,2
1432,SCA,128.5,2017,2
1432,SCA,128.5,2018,2
1432,SCA,158.5,2018,2
1432,SCA,128.5,2019,2
1432,SCA,117.0,2019,2
1432,ST,143.5,2017,2
1432,ST,143.5,2018,2
1432,ST,158.5,2018,2
1432,ST,143.5,2019,2
1432,ST,163.0,2019,2
1442,BC,190.5,2017,2
1442,BC,190.5,2018,2
1442,BC,190.5,2018,2
1442,BC,190.5,2019,2
1442,BC,190.5,2019,2
1442,BCM,185.5,2017,2
1442,BCM,185.5,2018,2
1442,BCM,185.5,2018,2
1442,BCM,185.5,2019,2
1442,BCM,185.5,2019,2
1442,MBC,188.5,2017,2
1442,MBC,188.5,2018,2
1442,MBC,188.5,2018,2
1442,MBC,188.5,2019,2
1442,MBC,188.5,2019,2
1442,MBCDNC,149.5,2018,2
1442,OC,192.0,2017,2
1442,OC,192.0,2018,2
1442,OC,192.0,2018,2
1442,OC,192.0,2019,2
1442,OC,192.0,2019,2
1442,SC,185.0,2017,2
1442,SC,185.0,2018,2
1442,SC,185.0,2018,2
1442,SC,185.0,2019,2
1442,SC,101.5,2019,2
1442,SCA,101.5,2018,2
1442,ST,101.5,2018,2
1442,ST,185.0,2019,2
1450,BC,184.5,2017,2
1450,BC,184.5,2018,2
1450,BC,189.0,2018,2
1450,BC,184.5,2019,2
1450,BC,184.5,2019,2
1450,BCM,184.5,2017,2
1450,BCM,184.5,2018,2
1450,BCM,184.5,2018,2
1450,BCM,184.5,2019,2
1450,BCM,184.5,2019,2
1450,MBC,184.5,2017,2
1450,MBC,184.5,2018,2
1450,MBC,184.5,2018,2
1450,MBC,184.5,2019,2
1450,MBC,184.5,2019,2
1450,MBCDNC,184.5,2018,2
1450,OC,189.0,2017,2
1450,OC,189.0,2018,2
1450,OC,189.0,2018,2
1450,OC,189.0,2019,2
1450,OC,189.0,2019,2
1450,SC,176.5,2017,2
1450,SC,176.5,2018,2
1450,SC,176.5,2018,2
1450,SC,176.5,2019,2
1450,SC,173.5,2019,2
1450,SCA,170.5,2017,2
1450,SCA,170.5,2018,2
1450,SCA,173.5,2018,2
1450,SCA,170.5,2019,2
1450,SCA,141.0,2019,2
1450,ST,136.0,2017,2
1450,ST,136.0,2018,2
1450,ST,173.5,2018,2
1450,ST,136.0,2019,2
1450,ST,176.5,2019,2
1516,BC,178.5,2017,2
1516,BC,178.5,2018,2
1516,BC,184.5,2018,2
1516,BC,178.5,2019,2
1516,BC,178.5,2019,2
1516,BCM,177.0,2017,2
1516,BCM,177.0,2018,2
1516,BCM,178.5,2018,2
1516,BCM,177.0,2019,2
1516,BCM,177.0,2019,2
1516,MBC,179.0,2017,2
1516,MBC,179.0,2018,2
1516,MBC,179.0,2018,2
1516,MBC,179.0,2019,2
1516,MBC,179.0,2019,2
1516,MBCDNC,179.0,2018,2
1516,OC,184.5,2017,2
1516,OC,184.5,2018,2
1516,OC,184.5,2018,2
1516,OC,184.5,2019,2
1516,OC,184.5,2019,2
1516,SC,161.0,2017,2
1516,SC,161.0,2018,2
1516,SC,161.0,2018,2
1516,SC,161.0,2019,2
1516,SC,167.0,2019,2
1516,SCA,161.0,2017,2
1516,SCA,161.0,2018,2
1516,SCA,161.0,2018,2
1516,SCA,161.0,2019,2
1516,SCA,161.0,2019,2
1516,ST,166.0,2017,2
1516,ST,166.0,2018,2
1516,ST,166.0,2018,2
1516,ST,166.0,2019,2
1516,ST,166.0,2019,2
2005,BC,194.5,2017,1
2005,BC,194.5,2018,1
2005,BC,196.0,2018,1
2005,BC,194.5,2019,1
2005,BC,194.5,2019,1
2005,BCM,194.0,2017,1
2005,BCM,194.0,2018,1
2005,BCM,194.5,2018,1
2005,BCM,194.0,2019,1
2005,BCM,194.0,2019,1
2005,MBC,195.0,2017,1
2005,MBC,195.0,2018,1
2005,MBC,195.0,2018,1
2005,MBC,195.0,2019,1
2005,MBC,195.0,2019,1
2005,MBCDNC,195.0,2018,1
2005,OC,196.0,2017,1
2005,OC,196.0,2018,1
2005,OC,196.0,2018,1
2005,OC,196.0,2019,1
2005,OC,197.5,2019,1
2005,SC,188.545,2017,1
2005,SC,188.545,2018,1
2005,SC,188.545,2018,1
2005,SC,188.545,2019,1
2005,SC,188.545,2019,1
2005,SCA,194.5,2017,1
2005,SCA,194.5,2018,1
2005,SCA,194.5,2018,1
2005,SCA,194.5,2019,1
2005,SCA,186.5,2019,1
2005,ST,190.5,2017,1
2005,ST,190.5,2018,1
2005,ST,190.5,2018,1
2005,ST,190.5,2019,1
2005,ST,188.545,2019,1
2006,BC,198.0,2017,1
2006,BC,198.0,2018,1
2006,BC,198.0,2018,1
2006,BC,198.0,2019,1
2006,BC,198.0,2019,1
2006,BCM,196.5,2017,1
2006,BCM,196.5,2018,1
2006,BCM,196.5,2018,1
2006,BCM,196.5,2019,1
2006,BCM,196.5,2019,1
2006,MBC,196.5,2017,1
2006,MBC,196.5,2018,1
2006,MBC,196.5,2018,1
2006,MBC,196.5,2019,1
2006,MBC,196.5,2019,1
2006,OC,198.5,2017,1
2006,OC,198.5,2018,1
2006,OC,198.5,2018,1
2006,OC,198.5,2019,1
2006,OC,198.5,2019,1
2006,SC,190.0,2017,1
2006,SC,190.0,2018,1
2006,SC,190.0,2018,1
2006,SC,190.0,2019,1
2006,SC,188.0,2019,1
2006,SCA,191.0,2017,1
2006,SCA,191.0,2018,1
2006,SCA,191.0,2018,1
2006,SCA,191.0,2019,1
2006,ST,184.0,2017,1
2006,ST,184.0,2018,1
2006,ST,184.0,2018,1
2006,ST,184.0,2019,1
2006,ST,190.0,2019,1
2007,BC,196.0,2017,1
2007,BC,196.0,2018,1
2007,BC,197.0,2018,1
2007,BC,196.0,2019,1
2007,BC,196.0,2019,1
2007,BCM,195.5,2017,1
2007,BCM,195.5,2018,1
2007,BCM,196.0,2018,1
2007,BCM,195.5,2019,1
2007,BCM,195.5,2019,1
2007,MBC,195.5,2017,1
2007,MBC,195.5,2018,1
2007,MBC,195.5,2018,1
2007,MBC,195.5,2019,1
2007,MBC,195.5,2019,1
2007,MBCDNC,195.5,2018,1
2007,OC,197.0,2017,1
2007,OC,197.0,2018,1
2007,OC,197.0,2018,1
2007,OC,197.0,2019,1
2007,OC,197.0,2019,1
2007,SC,191.0,2017,1
2007,SC,191.0,2018,1
2007,SC,191.0,2018,1
2007,SC,191.0,2019,1
2007,SC,191.0,2019,1
2007,SCA,186.5,2017,1
2007,SCA,186.5,2018,1
2007,SCA,191.0,2018,1
2007,SCA,186.5,2019,1
2007,SCA,186.5,2019,1
2007,ST,186.0,2017,1
2007,ST,186.0,2018,1
2007,ST,191.0,2018,1
2007,ST,186.0,2019,1
2007,ST,191.0,2019,1
2025,BC,182.5,2017,2
2025,BC,182.5,2018,2
2025,BC,187.5,2018,2
2025,BC,182.5,2019,2
2025,BC,182.5,2019,2
2025,BCM,183.0,2017,2
2025,BCM,183.0,2018,2
2025,BCM,183.0,2018,2
2025,BCM,183.0,2019,2
2025,BCM,183.0,2019,2
2025,MBC,183.5,2017,2
2025,MBC,183.5,2018,2
2025,MBC,183.5,2018,2
2025,MBC,183.5,2019,2
2025,MBC,183.5,2019,2
2025,MBCDNC,183.5,2018,2
2025,OC,189.0,2017,2
2025,OC,189.0,2018,2
2025,OC,189.0,2018,2
2025,OC,189.0,2019,2
2025,OC,189.0,2019,2
2025,SC,176.0,2017,2
2025,SC,176.0,2018,2
2025,SC,176.0,2018,2
2025,SC,176.0,2019,2
2025,SC,174.0,2019,2
2025,SCA,166.5,2017,2
2025,SCA,166.5,2018,2
2025,SCA,174.0,2018,2
2025,SCA,166.5,2019,2
2025,SCA,164.5,2019,2
2025,ST,172.5,2017,2
2025,ST,172.5,2018,2
2025,ST,174.0,2018,2
2025,ST,172.5,2019,2
2025,ST,176.0,2019,2
2329,BC,170.0,2017,2
2329,BC,170.0,2018,2
2329,BC,172.5,2018,2
2329,BC,170.0,2019,2
2329,BC,170.0,2019,2
2329,BCM,166.815,2017,2
2329,BCM,166.815,2018,2
2329,BCM,166.815,2018,2
2329,BCM,166.815,2019,2
2329,BCM,166.815,2019,2
2329,MBC,165.21,2017,2
2329,MBC,165.21,2018,2
2329,MBC,166.815,2018,2
2329,MBC,165.21,2019,2
2329,MBC,169.0,2019,2
2329,MBCDNC,164.0,2018,2
2329,OC,179.315,2017,2
2329,OC,179.315,2018,2
2329,OC,179.315,2018,2
2329,OC,179.315,2019,2
2329,OC,185.0,2019,2
2329,SC,149.0,2017,2
2329,SC,149.0,2018,2
2329,SC,149.0,2018,2
2329,SC,149.0,2019,2
2329,SC,140.0,2019,2
2329,SCA,168.35,2017,2
2329,SCA,168.35,2018,2
2329,SCA,168.35,2018,2
2329,SCA,168.35,2019,2
2329,SCA,150.705,2019,2
2329,ST,164.81,2017,2
2329,ST,164.81,2018,2
2329,ST,164.81,2018,2
2329,ST,164.81,2019,2
2329,ST,149.0,2019,2
2369,BC,171.5,2017,2
2369,BC,171.5,2018,2
2369,BC,179.5,2018,2
2369,BC,171.5,2019,2
2369,BC,184.5,2019,2
2369,BCM,162.5,2017,2
2369,BCM,162.5,2018,2
2369,BCM,171.5,2018,2
2369,BCM,162.5,2019,2
2369,BCM,162.5,2019,2
2369,MBC,173.5,2017,2
2369,MBC,173.5,2018,2
2369,MBC,173.5,2018,2
2369,MBC,173.5,2019,2
2369,MBC,173.5,2019,2
2369,MBCDNC,173.5,2018,2
2369,OC,179.5,2017,2
2369,OC,179.5,2018,2
2369,OC,179.5,2018,2
2369,OC,179.5,2019,2
2369,OC,179.5,2019,2
2369,SC,156.0,2017,2
2369,SC,156.0,2018,2
2369,SC,156.0,2018,2
2369,SC,156.0,2019,2
2369,SC,156.0,2019,2
2369,SCA,150.0,2017,2
2369,SCA,150.0,2018,2
2369,SCA,156.0,2018,2
2369,SCA,150.0,2019,2
2369,SCA,150.0,2019,2
2369,ST,134.5,2017,2
2369,ST,134.5,2018,2
2369,ST,156.0,2018,2
2369,ST,134.5,2019,2
2369,ST,156.0,2019,2
2377,BC,194.5,2017,2
2377,BC,194.5,2018,2
2377,BC,196.0,2018,2
2377,BC,194.5,2019,2
2377,BC,194.5,2019,2
2377,BCM,195.0,2017,2
2377,BCM,195.0,2018,2
2377,BCM,195.0,2018,2
2377,BCM,195.0,2019,2
2377,BCM,195.0,2019,2
2377,MBC,193.5,2017,2
2377,MBC,193.5,2018,2
2377,MBC,194.0,2018,2
2377,MBC,193.5,2019,2
2377,MBC,193.5,2019,2
2377,MBCDNC,193.5,2018,2
2377,OC,196.0,2017,2
2377,OC,196.0,2018,2
2377,OC,196.0,2018,2
2377,OC,196.0,2019,2
2377,OC,196.0,2019,2
2377,SC,184.5,2017,2
2377,SC,184.5,2018,2
2377,SC,184.5,2018,2
2377,SC,184.5,2019,2
2377,SC,181.5,2019,2
2377,SCA,180.5,2017,2
2377,SCA,180.5,2018,2
2377,SCA,181.5,2018,2
2377,SCA,180.5,2019,2
2377,SCA,179.0,2019,2
2377,ST,171.0,2017,2
2377,ST,171.0,2018,2
2377,ST,181.5,2018,2
2377,ST,171.0,2019,2
2377,ST,184.5,2019,2
2603,BC,181.5,2017,2
2603,BC,181.5,2018,2
2603,BC,187.0,2018,2
2603,BC,181.5,2019,2
2603,BC,181.5,2019,2
2603,BCM,182.5,2017,2
2603,BCM,182.5,2018,2
2603,BCM,182.5,2018,2
2603,BCM,182.5,2019,2
2603,BCM,182.5,2019,2
2603,MBC,184.0,2017,2
2603,MBC,184.0,2018,2
2603,MBC,184.0,2018,2
2603,MBC,184.0,2019,2
2603,MBC,184.0,2019,2
2603,MBCDNC,184.0,2018,2
2603,OC,187.0,2017,2
2603,OC,187.0,2018,2
2603,OC,187.0,2018,2
2603,OC,187.0,2019,2
2603,OC,187.0,2019,2
2603,SC,167.0,2017,2
2603,SC,167.0,2018,2
2603,SC,167.0,2018,2
2603,SC,167.0,2019,2
2603,SC,167.0,2019,2
2603,SCA,161.5,2017,2
2603,SCA,161.5,2018,2
2603,SCA,167.0,2018,2
2603,SCA,161.5,2019,2
2603,SCA,147.0,2019,2
2603,ST,157.0,2017,2
2603,ST,157.0,2018,2
2603,ST,167.0,2018,2
2603,ST,157.0,2019,2
2603,ST,167.0,2019,2
2607,BC,159.5,2017,2
2607,BC,159.5,2018,2
2607,BC,170.5,2018,2
2607,BC,159.5,2019,2
2607,BC,159.5,2019,2
2607,BCM,144.0,2017,2
2607,BCM,144.0,2018,2
2607,BCM,159.5,2018,2
2607,BCM,144.0,2019,2
2607,BCM,144.0,2019,2
2607,MBC,160.5,2017,2
2607,MBC,160.5,2018,2
2607,MBC,160.5,2018,2
2607,MBC,160.5,2019,2
2607,MBC,160.5,2019,2
2607,MBCDNC,160.5,2018,2
2607,OC,170.5,2017,2
2607,OC,170.5,2018,2
2607,OC,170.5,2018,2
2607,OC,170.5,2019,2
2607,OC,170.5,2019,2
2607,SC,121.5,2017,2
2607,SC,121.5,2018,2
2607,SC,121.5,2018,2
2607,SC,121.5,2019,2
2607,SC,121.5,2019,2
2607,SCA,150.5,2017,2
2607,SCA,150.5,2018,2
2607,SCA,150.5,2018,2
2607,SCA,150.5,2019,2
2607,SCA,129.5,2019,2
2607,ST,114.0,2017,2
2607,ST,114.0,2018,2
2607,ST,129.5,2018,2
2607,ST,114.0,2019,2
2607,ST,121.5,2019,2
2608,BC,169.0,2017,2
2608,BC,169.0,2018,2
2608,BC,174.5,2018,2
2608,BC,169.0,2019,2
2608,BC,169.0,2019,2
2608,BCM,150.0,2017,2
2608,BCM,150.0,2018,2
2608,BCM,169.0,2018,2
